Current Mode,Previous Mode,Error State,Last operation Result,WifiConnected,Bluetooth Connected,Internet Availibility,Current Display Language,Curret Speech Language
Error,Frosting,PC CH,Success,NO,YES,YES,fr-FR,fr-FR
Error,Frosting,PC CH,Success,NO,YES,NO,en-US,en-US
Error,Frosting,PC CH,Success,NO,YES,NO,en-US,ko-KR
Error,Frosting,PC CH,Success,NO,YES,NO,en-US,fr-FR
Error,Frosting,PC CH,Success,NO,YES,NO,ko-KR,en-US
Error,Frosting,PC CH,Success,NO,YES,NO,ko-KR,ko-KR
Error,Frosting,PC CH,Success,NO,YES,NO,ko-KR,fr-FR
Error,Frosting,PC CH,Success,NO,YES,NO,fr-FR,en-US
Error,Frosting,PC CH,Success,NO,YES,NO,fr-FR,ko-KR
Error,Frosting,PC CH,Success,NO,YES,NO,fr-FR,fr-FR
Error,Frosting,PC CH,Success,NO,NO,YES,en-US,en-US
Error,Frosting,PC CH,Success,NO,NO,YES,en-US,ko-KR
Error,Frosting,PC CH,Success,NO,NO,YES,en-US,fr-FR
Error,Frosting,PC CH,Success,NO,NO,YES,ko-KR,en-US
Error,Frosting,PC CH,Success,NO,NO,YES,ko-KR,ko-KR
Error,Frosting,PC CH,Success,NO,NO,YES,ko-KR,fr-FR
Error,Frosting,PC CH,Success,NO,NO,YES,fr-FR,en-US
Error,Frosting,PC CH,Success,NO,NO,YES,fr-FR,ko-KR
Error,Frosting,PC CH,Success,NO,NO,YES,fr-FR,fr-FR
Error,Frosting,PC CH,Success,NO,NO,NO,en-US,en-US
Error,Frosting,PC CH,Success,NO,NO,NO,en-US,ko-KR
Error,Frosting,PC CH,Success,NO,NO,NO,en-US,fr-FR
Error,Frosting,PC CH,Success,NO,NO,NO,ko-KR,en-US
Error,Frosting,PC CH,Success,NO,NO,NO,ko-KR,ko-KR
Error,Frosting,PC CH,Success,NO,NO,NO,ko-KR,fr-FR
Error,Frosting,PC CH,Success,NO,NO,NO,fr-FR,en-US
Error,Frosting,PC CH,Success,NO,NO,NO,fr-FR,ko-KR
Error,Frosting,PC CH,Success,NO,NO,NO,fr-FR,fr-FR
Error,Frosting,PC CH,Fail,YES,YES,YES,en-US,en-US
Error,Frosting,PC CH,Fail,YES,YES,YES,en-US,ko-KR
Error,Frosting,PC CH,Fail,YES,YES,YES,en-US,fr-FR
Error,Frosting,PC CH,Fail,YES,YES,YES,ko-KR,en-US
Error,Frosting,PC CH,Fail,YES,YES,YES,ko-KR,ko-KR
Error,Frosting,PC CH,Fail,YES,YES,YES,ko-KR,fr-FR
Error,Frosting,PC CH,Fail,YES,YES,YES,fr-FR,en-US
Error,Frosting,PC CH,Fail,YES,YES,YES,fr-FR,ko-KR
Error,Frosting,PC CH,Fail,YES,YES,YES,fr-FR,fr-FR
Error,Frosting,PC CH,Fail,YES,YES,NO,en-US,en-US
Error,Frosting,PC CH,Fail,YES,YES,NO,en-US,ko-KR
Error,Frosting,PC CH,Fail,YES,YES,NO,en-US,fr-FR
Error,Frosting,PC CH,Fail,YES,YES,NO,ko-KR,en-US
Error,Frosting,PC CH,Fail,YES,YES,NO,ko-KR,ko-KR
Error,Frosting,PC CH,Fail,YES,YES,NO,ko-KR,fr-FR
Error,Frosting,PC CH,Fail,YES,YES,NO,fr-FR,en-US
Error,Frosting,PC CH,Fail,YES,YES,NO,fr-FR,ko-KR
Error,Frosting,PC CH,Fail,YES,YES,NO,fr-FR,fr-FR
Error,Frosting,PC CH,Fail,YES,NO,YES,en-US,en-US
Error,Frosting,PC CH,Fail,YES,NO,YES,en-US,ko-KR
Error,Frosting,PC CH,Fail,YES,NO,YES,en-US,fr-FR
Error,Frosting,PC CH,Fail,YES,NO,YES,ko-KR,en-US
Error,Frosting,PC CH,Fail,YES,NO,YES,ko-KR,ko-KR
Error,Frosting,PC CH,Fail,YES,NO,YES,ko-KR,fr-FR
Error,Frosting,PC CH,Fail,YES,NO,YES,fr-FR,en-US
Error,Frosting,PC CH,Fail,YES,NO,YES,fr-FR,ko-KR
Error,Frosting,PC CH,Fail,YES,NO,YES,fr-FR,fr-FR
Error,Frosting,PC CH,Fail,YES,NO,NO,en-US,en-US
Error,Frosting,PC CH,Fail,YES,NO,NO,en-US,ko-KR
Error,Frosting,PC CH,Fail,YES,NO,NO,en-US,fr-FR
Error,Frosting,PC CH,Fail,YES,NO,NO,ko-KR,en-US
Error,Frosting,PC CH,Fail,YES,NO,NO,ko-KR,ko-KR
Error,Frosting,PC CH,Fail,YES,NO,NO,ko-KR,fr-FR
Error,Frosting,PC CH,Fail,YES,NO,NO,fr-FR,en-US
Error,Frosting,PC CH,Fail,YES,NO,NO,fr-FR,ko-KR
Error,Frosting,PC CH,Fail,YES,NO,NO,fr-FR,fr-FR
Error,Frosting,PC CH,Fail,NO,YES,YES,en-US,en-US
Error,Frosting,PC CH,Fail,NO,YES,YES,en-US,ko-KR
Error,Frosting,PC CH,Fail,NO,YES,YES,en-US,fr-FR
Error,Frosting,PC CH,Fail,NO,YES,YES,ko-KR,en-US
Error,Frosting,PC CH,Fail,NO,YES,YES,ko-KR,ko-KR
Error,Frosting,PC CH,Fail,NO,YES,YES,ko-KR,fr-FR
Error,Frosting,PC CH,Fail,NO,YES,YES,fr-FR,en-US
Error,Frosting,PC CH,Fail,NO,YES,YES,fr-FR,ko-KR
Error,Frosting,PC CH,Fail,NO,YES,YES,fr-FR,fr-FR
Error,Frosting,PC CH,Fail,NO,YES,NO,en-US,en-US
Error,Frosting,PC CH,Fail,NO,YES,NO,en-US,ko-KR
Error,Frosting,PC CH,Fail,NO,YES,NO,en-US,fr-FR
Error,Frosting,PC CH,Fail,NO,YES,NO,ko-KR,en-US
Error,Frosting,PC CH,Fail,NO,YES,NO,ko-KR,ko-KR
Error,Frosting,PC CH,Fail,NO,YES,NO,ko-KR,fr-FR
Error,Frosting,PC CH,Fail,NO,YES,NO,fr-FR,en-US
Error,Frosting,PC CH,Fail,NO,YES,NO,fr-FR,ko-KR
Error,Frosting,PC CH,Fail,NO,YES,NO,fr-FR,fr-FR
Error,Frosting,PC CH,Fail,NO,NO,YES,en-US,en-US
Error,Frosting,PC CH,Fail,NO,NO,YES,en-US,ko-KR
Error,Frosting,PC CH,Fail,NO,NO,YES,en-US,fr-FR
Error,Frosting,PC CH,Fail,NO,NO,YES,ko-KR,en-US
Error,Frosting,PC CH,Fail,NO,NO,YES,ko-KR,ko-KR
Error,Frosting,PC CH,Fail,NO,NO,YES,ko-KR,fr-FR
Error,Frosting,PC CH,Fail,NO,NO,YES,fr-FR,en-US
Error,Frosting,PC CH,Fail,NO,NO,YES,fr-FR,ko-KR
Error,Frosting,PC CH,Fail,NO,NO,YES,fr-FR,fr-FR
Error,Frosting,PC CH,Fail,NO,NO,NO,en-US,en-US
Error,Frosting,PC CH,Fail,NO,NO,NO,en-US,ko-KR
Error,Frosting,PC CH,Fail,NO,NO,NO,en-US,fr-FR
Error,Frosting,PC CH,Fail,NO,NO,NO,ko-KR,en-US
Error,Frosting,PC CH,Fail,NO,NO,NO,ko-KR,ko-KR
Error,Frosting,PC CH,Fail,NO,NO,NO,ko-KR,fr-FR
Error,Frosting,PC CH,Fail,NO,NO,NO,fr-FR,en-US
Error,Frosting,PC CH,Fail,NO,NO,NO,fr-FR,ko-KR
Error,Frosting,PC CH,Fail,NO,NO,NO,fr-FR,fr-FR
Error,Deep freeze,AP,Success,YES,YES,YES,en-US,en-US
Error,Deep freeze,AP,Success,YES,YES,YES,en-US,ko-KR
Error,Deep freeze,AP,Success,YES,YES,YES,en-US,fr-FR
Error,Deep freeze,AP,Success,YES,YES,YES,ko-KR,en-US
Error,Deep freeze,AP,Success,YES,YES,YES,ko-KR,ko-KR
Error,Deep freeze,AP,Success,YES,YES,YES,ko-KR,fr-FR
Error,Deep freeze,AP,Success,YES,YES,YES,fr-FR,en-US
Error,Deep freeze,AP,Success,YES,YES,YES,fr-FR,ko-KR
Error,Deep freeze,AP,Success,YES,YES,YES,fr-FR,fr-FR
Error,Deep freeze,AP,Success,YES,YES,NO,en-US,en-US
Error,Deep freeze,AP,Success,YES,YES,NO,en-US,ko-KR
Error,Deep freeze,AP,Success,YES,YES,NO,en-US,fr-FR
Error,Deep freeze,AP,Success,YES,YES,NO,ko-KR,en-US
Error,Deep freeze,AP,Success,YES,YES,NO,ko-KR,ko-KR
Error,Deep freeze,AP,Success,YES,YES,NO,ko-KR,fr-FR
Error,Deep freeze,AP,Success,YES,YES,NO,fr-FR,en-US
Error,Deep freeze,AP,Success,YES,YES,NO,fr-FR,ko-KR
Error,Deep freeze,AP,Success,YES,YES,NO,fr-FR,fr-FR
Error,Deep freeze,AP,Success,YES,NO,YES,en-US,en-US
Error,Deep freeze,AP,Success,YES,NO,YES,en-US,ko-KR
Error,Deep freeze,AP,Success,YES,NO,YES,en-US,fr-FR
Error,Deep freeze,AP,Success,YES,NO,YES,ko-KR,en-US
Error,Deep freeze,AP,Success,YES,NO,YES,ko-KR,ko-KR
Error,Deep freeze,AP,Success,YES,NO,YES,ko-KR,fr-FR
Error,Deep freeze,AP,Success,YES,NO,YES,fr-FR,en-US
Error,Deep freeze,AP,Success,YES,NO,YES,fr-FR,ko-KR
Error,Deep freeze,AP,Success,YES,NO,YES,fr-FR,fr-FR
Error,Deep freeze,AP,Success,YES,NO,NO,en-US,en-US
Error,Deep freeze,AP,Success,YES,NO,NO,en-US,ko-KR
Error,Deep freeze,AP,Success,YES,NO,NO,en-US,fr-FR
Error,Deep freeze,AP,Success,YES,NO,NO,ko-KR,en-US
Error,Deep freeze,AP,Success,YES,NO,NO,ko-KR,ko-KR
Error,Deep freeze,AP,Success,YES,NO,NO,ko-KR,fr-FR
Error,Deep freeze,AP,Success,YES,NO,NO,fr-FR,en-US
Error,Deep freeze,AP,Success,YES,NO,NO,fr-FR,ko-KR
Error,Deep freeze,AP,Success,YES,NO,NO,fr-FR,fr-FR
Error,Deep freeze,AP,Success,NO,YES,YES,en-US,en-US
Error,Deep freeze,AP,Success,NO,YES,YES,en-US,ko-KR
Error,Deep freeze,AP,Success,NO,YES,YES,en-US,fr-FR
Error,Deep freeze,AP,Success,NO,YES,YES,ko-KR,en-US
Error,Deep freeze,AP,Success,NO,YES,YES,ko-KR,ko-KR
Error,Deep freeze,AP,Success,NO,YES,YES,ko-KR,fr-FR
Error,Deep freeze,AP,Success,NO,YES,YES,fr-FR,en-US
Error,Deep freeze,AP,Success,NO,YES,YES,fr-FR,ko-KR
Error,Deep freeze,AP,Success,NO,YES,YES,fr-FR,fr-FR
Error,Deep freeze,AP,Success,NO,YES,NO,en-US,en-US
Error,Deep freeze,AP,Success,NO,YES,NO,en-US,ko-KR
Error,Deep freeze,AP,Success,NO,YES,NO,en-US,fr-FR
Error,Deep freeze,AP,Success,NO,YES,NO,ko-KR,en-US
Error,Deep freeze,AP,Success,NO,YES,NO,ko-KR,ko-KR
Error,Deep freeze,AP,Success,NO,YES,NO,ko-KR,fr-FR
Error,Deep freeze,AP,Success,NO,YES,NO,fr-FR,en-US
Error,Deep freeze,AP,Success,NO,YES,NO,fr-FR,ko-KR
Error,Deep freeze,AP,Success,NO,YES,NO,fr-FR,fr-FR
Error,Deep freeze,AP,Success,NO,NO,YES,en-US,en-US
Error,Deep freeze,AP,Success,NO,NO,YES,en-US,ko-KR
Error,Deep freeze,AP,Success,NO,NO,YES,en-US,fr-FR
Error,Deep freeze,AP,Success,NO,NO,YES,ko-KR,en-US
Error,Deep freeze,AP,Success,NO,NO,YES,ko-KR,ko-KR
Error,Deep freeze,AP,Success,NO,NO,YES,ko-KR,fr-FR
Error,Deep freeze,AP,Success,NO,NO,YES,fr-FR,en-US
Error,Deep freeze,AP,Success,NO,NO,YES,fr-FR,ko-KR
Error,Deep freeze,AP,Success,NO,NO,YES,fr-FR,fr-FR
Error,Deep freeze,AP,Success,NO,NO,NO,en-US,en-US
Error,Deep freeze,AP,Success,NO,NO,NO,en-US,ko-KR
Error,Deep freeze,AP,Success,NO,NO,NO,en-US,fr-FR
Error,Deep freeze,AP,Success,NO,NO,NO,ko-KR,en-US
Error,Deep freeze,AP,Success,NO,NO,NO,ko-KR,ko-KR
Error,Deep freeze,AP,Success,NO,NO,NO,ko-KR,fr-FR
Error,Deep freeze,AP,Success,NO,NO,NO,fr-FR,en-US
Error,Deep freeze,AP,Success,NO,NO,NO,fr-FR,ko-KR
Error,Deep freeze,AP,Success,NO,NO,NO,fr-FR,fr-FR
Error,Deep freeze,AP,Fail,YES,YES,YES,en-US,en-US
Error,Deep freeze,AP,Fail,YES,YES,YES,en-US,ko-KR
Error,Deep freeze,AP,Fail,YES,YES,YES,en-US,fr-FR
Error,Deep freeze,AP,Fail,YES,YES,YES,ko-KR,en-US
Error,Deep freeze,AP,Fail,YES,YES,YES,ko-KR,ko-KR
Error,Deep freeze,AP,Fail,YES,YES,YES,ko-KR,fr-FR
Error,Deep freeze,AP,Fail,YES,YES,YES,fr-FR,en-US
Error,Deep freeze,AP,Fail,YES,YES,YES,fr-FR,ko-KR
Error,Deep freeze,AP,Fail,YES,YES,YES,fr-FR,fr-FR
Error,Deep freeze,AP,Fail,YES,YES,NO,en-US,en-US
Error,Deep freeze,AP,Fail,YES,YES,NO,en-US,ko-KR
Error,Deep freeze,AP,Fail,YES,YES,NO,en-US,fr-FR
Error,Deep freeze,AP,Fail,YES,YES,NO,ko-KR,en-US
Error,Deep freeze,AP,Fail,YES,YES,NO,ko-KR,ko-KR
Error,Deep freeze,AP,Fail,YES,YES,NO,ko-KR,fr-FR
Error,Deep freeze,AP,Fail,YES,YES,NO,fr-FR,en-US
Error,Deep freeze,AP,Fail,YES,YES,NO,fr-FR,ko-KR
Error,Deep freeze,AP,Fail,YES,YES,NO,fr-FR,fr-FR
Error,Deep freeze,AP,Fail,YES,NO,YES,en-US,en-US
Error,Deep freeze,AP,Fail,YES,NO,YES,en-US,ko-KR
Error,Deep freeze,AP,Fail,YES,NO,YES,en-US,fr-FR
Error,Deep freeze,AP,Fail,YES,NO,YES,ko-KR,en-US
Error,Deep freeze,AP,Fail,YES,NO,YES,ko-KR,ko-KR
Error,Deep freeze,AP,Fail,YES,NO,YES,ko-KR,fr-FR
Error,Deep freeze,AP,Fail,YES,NO,YES,fr-FR,en-US
Error,Deep freeze,AP,Fail,YES,NO,YES,fr-FR,ko-KR
Error,Deep freeze,AP,Fail,YES,NO,YES,fr-FR,fr-FR
Error,Deep freeze,AP,Fail,YES,NO,NO,en-US,en-US
Error,Deep freeze,AP,Fail,YES,NO,NO,en-US,ko-KR
Error,Deep freeze,AP,Fail,YES,NO,NO,en-US,fr-FR
Error,Deep freeze,AP,Fail,YES,NO,NO,ko-KR,en-US
Error,Deep freeze,AP,Fail,YES,NO,NO,ko-KR,ko-KR
Error,Deep freeze,AP,Fail,YES,NO,NO,ko-KR,fr-FR
Error,Deep freeze,AP,Fail,YES,NO,NO,fr-FR,en-US
Error,Deep freeze,AP,Fail,YES,NO,NO,fr-FR,ko-KR
Error,Deep freeze,AP,Fail,YES,NO,NO,fr-FR,fr-FR
Error,Deep freeze,AP,Fail,NO,YES,YES,en-US,en-US
Error,Deep freeze,AP,Fail,NO,YES,YES,en-US,ko-KR
Error,Deep freeze,AP,Fail,NO,YES,YES,en-US,fr-FR
Error,Deep freeze,AP,Fail,NO,YES,YES,ko-KR,en-US
Error,Deep freeze,AP,Fail,NO,YES,YES,ko-KR,ko-KR
Error,Deep freeze,AP,Fail,NO,YES,YES,ko-KR,fr-FR
Error,Deep freeze,AP,Fail,NO,YES,YES,fr-FR,en-US
Error,Deep freeze,AP,Fail,NO,YES,YES,fr-FR,ko-KR
Error,Deep freeze,AP,Fail,NO,YES,YES,fr-FR,fr-FR
Error,Deep freeze,AP,Fail,NO,YES,NO,en-US,en-US
Error,Deep freeze,AP,Fail,NO,YES,NO,en-US,ko-KR
Error,Deep freeze,AP,Fail,NO,YES,NO,en-US,fr-FR
Error,Deep freeze,AP,Fail,NO,YES,NO,ko-KR,en-US
Error,Deep freeze,AP,Fail,NO,YES,NO,ko-KR,ko-KR
Error,Deep freeze,AP,Fail,NO,YES,NO,ko-KR,fr-FR
Error,Deep freeze,AP,Fail,NO,YES,NO,fr-FR,en-US
Error,Deep freeze,AP,Fail,NO,YES,NO,fr-FR,ko-KR
Error,Deep freeze,AP,Fail,NO,YES,NO,fr-FR,fr-FR
Error,Deep freeze,AP,Fail,NO,NO,YES,en-US,en-US
Error,Deep freeze,AP,Fail,NO,NO,YES,en-US,ko-KR
Error,Deep freeze,AP,Fail,NO,NO,YES,en-US,fr-FR
Error,Deep freeze,AP,Fail,NO,NO,YES,ko-KR,en-US
Error,Deep freeze,AP,Fail,NO,NO,YES,ko-KR,ko-KR
Error,Deep freeze,AP,Fail,NO,NO,YES,ko-KR,fr-FR
Error,Deep freeze,AP,Fail,NO,NO,YES,fr-FR,en-US
Error,Deep freeze,AP,Fail,NO,NO,YES,fr-FR,ko-KR
Error,Deep freeze,AP,Fail,NO,NO,YES,fr-FR,fr-FR
Error,Deep freeze,AP,Fail,NO,NO,NO,en-US,en-US
Error,Deep freeze,AP,Fail,NO,NO,NO,en-US,ko-KR
Error,Deep freeze,AP,Fail,NO,NO,NO,en-US,fr-FR
Error,Deep freeze,AP,Fail,NO,NO,NO,ko-KR,en-US
Error,Deep freeze,AP,Fail,NO,NO,NO,ko-KR,ko-KR
Error,Deep freeze,AP,Fail,NO,NO,NO,ko-KR,fr-FR
Error,Deep freeze,AP,Fail,NO,NO,NO,fr-FR,en-US
Error,Deep freeze,AP,Fail,NO,NO,NO,fr-FR,ko-KR
Error,Deep freeze,AP,Fail,NO,NO,NO,fr-FR,fr-FR
Error,Deep freeze,21E,Success,YES,YES,YES,en-US,en-US
Error,Deep freeze,21E,Success,YES,YES,YES,en-US,ko-KR
Error,Deep freeze,21E,Success,YES,YES,YES,en-US,fr-FR
Error,Deep freeze,21E,Success,YES,YES,YES,ko-KR,en-US
Error,Deep freeze,21E,Success,YES,YES,YES,ko-KR,ko-KR
Error,Deep freeze,21E,Success,YES,YES,YES,ko-KR,fr-FR
Error,Deep freeze,21E,Success,YES,YES,YES,fr-FR,en-US
Error,Deep freeze,21E,Success,YES,YES,YES,fr-FR,ko-KR
Error,Deep freeze,21E,Success,YES,YES,YES,fr-FR,fr-FR
Error,Deep freeze,21E,Success,YES,YES,NO,en-US,en-US
Error,Deep freeze,21E,Success,YES,YES,NO,en-US,ko-KR
Error,Deep freeze,21E,Success,YES,YES,NO,en-US,fr-FR
Error,Deep freeze,21E,Success,YES,YES,NO,ko-KR,en-US
Error,Deep freeze,21E,Success,YES,YES,NO,ko-KR,ko-KR
Error,Deep freeze,21E,Success,YES,YES,NO,ko-KR,fr-FR
Error,Deep freeze,21E,Success,YES,YES,NO,fr-FR,en-US
Error,Deep freeze,21E,Success,YES,YES,NO,fr-FR,ko-KR
Error,Deep freeze,21E,Success,YES,YES,NO,fr-FR,fr-FR
Error,Deep freeze,21E,Success,YES,NO,YES,en-US,en-US
Error,Deep freeze,21E,Success,YES,NO,YES,en-US,ko-KR
Error,Deep freeze,21E,Success,YES,NO,YES,en-US,fr-FR
Error,Deep freeze,21E,Success,YES,NO,YES,ko-KR,en-US
Error,Deep freeze,21E,Success,YES,NO,YES,ko-KR,ko-KR
Error,Deep freeze,21E,Success,YES,NO,YES,ko-KR,fr-FR
Error,Deep freeze,21E,Success,YES,NO,YES,fr-FR,en-US
Error,Deep freeze,21E,Success,YES,NO,YES,fr-FR,ko-KR
Error,Deep freeze,21E,Success,YES,NO,YES,fr-FR,fr-FR
Error,Deep freeze,21E,Success,YES,NO,NO,en-US,en-US
Error,Deep freeze,21E,Success,YES,NO,NO,en-US,ko-KR
Error,Deep freeze,21E,Success,YES,NO,NO,en-US,fr-FR
Error,Deep freeze,21E,Success,YES,NO,NO,ko-KR,en-US
Error,Deep freeze,21E,Success,YES,NO,NO,ko-KR,ko-KR
Error,Deep freeze,21E,Success,YES,NO,NO,ko-KR,fr-FR
Error,Deep freeze,21E,Success,YES,NO,NO,fr-FR,en-US
Error,Deep freeze,21E,Success,YES,NO,NO,fr-FR,ko-KR
Error,Deep freeze,21E,Success,YES,NO,NO,fr-FR,fr-FR
Error,Deep freeze,21E,Success,NO,YES,YES,en-US,en-US
Error,Deep freeze,21E,Success,NO,YES,YES,en-US,ko-KR
Error,Deep freeze,21E,Success,NO,YES,YES,en-US,fr-FR
Error,Deep freeze,21E,Success,NO,YES,YES,ko-KR,en-US
Error,Deep freeze,21E,Success,NO,YES,YES,ko-KR,ko-KR
Error,Deep freeze,21E,Success,NO,YES,YES,ko-KR,fr-FR
Error,Deep freeze,21E,Success,NO,YES,YES,fr-FR,en-US
Error,Deep freeze,21E,Success,NO,YES,YES,fr-FR,ko-KR
Error,Deep freeze,21E,Success,NO,YES,YES,fr-FR,fr-FR
Error,Deep freeze,21E,Success,NO,YES,NO,en-US,en-US
Error,Deep freeze,21E,Success,NO,YES,NO,en-US,ko-KR
Error,Deep freeze,21E,Success,NO,YES,NO,en-US,fr-FR
Error,Deep freeze,21E,Success,NO,YES,NO,ko-KR,en-US
Error,Deep freeze,21E,Success,NO,YES,NO,ko-KR,ko-KR
Error,Deep freeze,21E,Success,NO,YES,NO,ko-KR,fr-FR
Error,Deep freeze,21E,Success,NO,YES,NO,fr-FR,en-US
Error,Deep freeze,21E,Success,NO,YES,NO,fr-FR,ko-KR
Error,Deep freeze,21E,Success,NO,YES,NO,fr-FR,fr-FR
Error,Deep freeze,21E,Success,NO,NO,YES,en-US,en-US
Error,Deep freeze,21E,Success,NO,NO,YES,en-US,ko-KR
Error,Deep freeze,21E,Success,NO,NO,YES,en-US,fr-FR
Error,Deep freeze,21E,Success,NO,NO,YES,ko-KR,en-US
Error,Deep freeze,21E,Success,NO,NO,YES,ko-KR,ko-KR
Error,Deep freeze,21E,Success,NO,NO,YES,ko-KR,fr-FR
Error,Deep freeze,21E,Success,NO,NO,YES,fr-FR,en-US
Error,Deep freeze,21E,Success,NO,NO,YES,fr-FR,ko-KR
Error,Deep freeze,21E,Success,NO,NO,YES,fr-FR,fr-FR
Error,Deep freeze,21E,Success,NO,NO,NO,en-US,en-US
Error,Deep freeze,21E,Success,NO,NO,NO,en-US,ko-KR
Error,Deep freeze,21E,Success,NO,NO,NO,en-US,fr-FR
Error,Deep freeze,21E,Success,NO,NO,NO,ko-KR,en-US
Error,Deep freeze,21E,Success,NO,NO,NO,ko-KR,ko-KR
Error,Deep freeze,21E,Success,NO,NO,NO,ko-KR,fr-FR
Error,Deep freeze,21E,Success,NO,NO,NO,fr-FR,en-US
Error,Deep freeze,21E,Success,NO,NO,NO,fr-FR,ko-KR
Error,Deep freeze,21E,Success,NO,NO,NO,fr-FR,fr-FR
Error,Deep freeze,21E,Fail,YES,YES,YES,en-US,en-US
Error,Deep freeze,21E,Fail,YES,YES,YES,en-US,ko-KR
Error,Deep freeze,21E,Fail,YES,YES,YES,en-US,fr-FR
Error,Deep freeze,21E,Fail,YES,YES,YES,ko-KR,en-US
Error,Deep freeze,21E,Fail,YES,YES,YES,ko-KR,ko-KR
Error,Deep freeze,21E,Fail,YES,YES,YES,ko-KR,fr-FR
Error,Deep freeze,21E,Fail,YES,YES,YES,fr-FR,en-US
Error,Deep freeze,21E,Fail,YES,YES,YES,fr-FR,ko-KR
Error,Deep freeze,21E,Fail,YES,YES,YES,fr-FR,fr-FR
Error,Deep freeze,21E,Fail,YES,YES,NO,en-US,en-US
Error,Deep freeze,21E,Fail,YES,YES,NO,en-US,ko-KR
Error,Deep freeze,21E,Fail,YES,YES,NO,en-US,fr-FR
Error,Deep freeze,21E,Fail,YES,YES,NO,ko-KR,en-US
Error,Deep freeze,21E,Fail,YES,YES,NO,ko-KR,ko-KR
Error,Deep freeze,21E,Fail,YES,YES,NO,ko-KR,fr-FR
Error,Deep freeze,21E,Fail,YES,YES,NO,fr-FR,en-US
Error,Deep freeze,21E,Fail,YES,YES,NO,fr-FR,ko-KR
Error,Deep freeze,21E,Fail,YES,YES,NO,fr-FR,fr-FR
Error,Deep freeze,21E,Fail,YES,NO,YES,en-US,en-US
Error,Deep freeze,21E,Fail,YES,NO,YES,en-US,ko-KR
Error,Deep freeze,21E,Fail,YES,NO,YES,en-US,fr-FR
Error,Deep freeze,21E,Fail,YES,NO,YES,ko-KR,en-US
Error,Deep freeze,21E,Fail,YES,NO,YES,ko-KR,ko-KR
Error,Deep freeze,21E,Fail,YES,NO,YES,ko-KR,fr-FR
Error,Deep freeze,21E,Fail,YES,NO,YES,fr-FR,en-US
Error,Deep freeze,21E,Fail,YES,NO,YES,fr-FR,ko-KR
Error,Deep freeze,21E,Fail,YES,NO,YES,fr-FR,fr-FR
Error,Deep freeze,21E,Fail,YES,NO,NO,en-US,en-US
Error,Deep freeze,21E,Fail,YES,NO,NO,en-US,ko-KR
Error,Deep freeze,21E,Fail,YES,NO,NO,en-US,fr-FR
Error,Deep freeze,21E,Fail,YES,NO,NO,ko-KR,en-US
Error,Deep freeze,21E,Fail,YES,NO,NO,ko-KR,ko-KR
Error,Deep freeze,21E,Fail,YES,NO,NO,ko-KR,fr-FR
Error,Deep freeze,21E,Fail,YES,NO,NO,fr-FR,en-US
Error,Deep freeze,21E,Fail,YES,NO,NO,fr-FR,ko-KR
Error,Deep freeze,21E,Fail,YES,NO,NO,fr-FR,fr-FR
Error,Deep freeze,21E,Fail,NO,YES,YES,en-US,en-US
Error,Deep freeze,21E,Fail,NO,YES,YES,en-US,ko-KR
Error,Deep freeze,21E,Fail,NO,YES,YES,en-US,fr-FR
Error,Deep freeze,21E,Fail,NO,YES,YES,ko-KR,en-US
Error,Deep freeze,21E,Fail,NO,YES,YES,ko-KR,ko-KR
Error,Deep freeze,21E,Fail,NO,YES,YES,ko-KR,fr-FR
Error,Deep freeze,21E,Fail,NO,YES,YES,fr-FR,en-US
Error,Deep freeze,21E,Fail,NO,YES,YES,fr-FR,ko-KR
Error,Deep freeze,21E,Fail,NO,YES,YES,fr-FR,fr-FR
Error,Deep freeze,21E,Fail,NO,YES,NO,en-US,en-US
Error,Deep freeze,21E,Fail,NO,YES,NO,en-US,ko-KR
Error,Deep freeze,21E,Fail,NO,YES,NO,en-US,fr-FR
Error,Deep freeze,21E,Fail,NO,YES,NO,ko-KR,en-US
Error,Deep freeze,21E,Fail,NO,YES,NO,ko-KR,ko-KR
Error,Deep freeze,21E,Fail,NO,YES,NO,ko-KR,fr-FR
Error,Deep freeze,21E,Fail,NO,YES,NO,fr-FR,en-US
Error,Deep freeze,21E,Fail,NO,YES,NO,fr-FR,ko-KR
Error,Deep freeze,21E,Fail,NO,YES,NO,fr-FR,fr-FR
Error,Deep freeze,21E,Fail,NO,NO,YES,en-US,en-US
Error,Deep freeze,21E,Fail,NO,NO,YES,en-US,ko-KR
Error,Deep freeze,21E,Fail,NO,NO,YES,en-US,fr-FR
Error,Deep freeze,21E,Fail,NO,NO,YES,ko-KR,en-US
Error,Deep freeze,21E,Fail,NO,NO,YES,ko-KR,ko-KR
Error,Deep freeze,21E,Fail,NO,NO,YES,ko-KR,fr-FR
Error,Deep freeze,21E,Fail,NO,NO,YES,fr-FR,en-US
Error,Deep freeze,21E,Fail,NO,NO,YES,fr-FR,ko-KR
Error,Deep freeze,21E,Fail,NO,NO,YES,fr-FR,fr-FR
Error,Deep freeze,21E,Fail,NO,NO,NO,en-US,en-US
Error,Deep freeze,21E,Fail,NO,NO,NO,en-US,ko-KR
Error,Deep freeze,21E,Fail,NO,NO,NO,en-US,fr-FR
Error,Deep freeze,21E,Fail,NO,NO,NO,ko-KR,en-US
Error,Deep freeze,21E,Fail,NO,NO,NO,ko-KR,ko-KR
